placeID,name,link,address,open_time,price_range,average_score,total_review
413,Thùy Dương - Nhậu Bờ Sông - Gà Nướng Mắm Nhĩ,https://www.foody.vn/ho-chi-minh/thuy-duong-nhau-bo-song,"1 Đường Số 1, KDC Trung Sơn,  Bình Chánh, TP. HCM",10:00 AM - 11:00 PM,20.000đ - 275.000đ,7.2,10
414,Tokori BBQ - Nhà Hàng Nướng Nhật Bản,https://www.foody.vn/ho-chi-minh/tokori-bbq-nha-hang-nuong-nhat-ban,"105 Ngô Quyền, P. 11,  Quận 5, TP. HCM",Buổi Tối  05:00 PM - 10:00 PM,50.000đ - 650.000đ,8.2,403
415,Tokyo Deli - Trường Sơn,https://www.foody.vn/ho-chi-minh/tokyo-deli-truong-son,"4 Trường Sơn,  Quận Tân Bình, TP. HCM",11:00 AM - 10:00 PM,100.000đ - 165.000đ,7.6,158
416,Tombo - Trà Sữa Nhật Bản,https://www.foody.vn/ho-chi-minh/tombo-tra-sua-nhat-ban,"627A Nguyễn Văn Quá, P. Đông Hưng Thuận,  Quận 12, TP. HCM",07:00 AM - 10:30 PM,55.000đ - 99.000đ,6.6,31
417,Top Of The Town - Nhà Hàng & Bar - Windsor Plaza,https://www.foody.vn/ho-chi-minh/top-of-the-town-nha-hang-bar-windsor-plaza,"Tầng 25 Windsor Plaza, 18 An Dương Vương,  Quận 5, TP. HCM",Nhà hàng  06:00 PM - 11:00 PM,100.000đ - 660.000đ,8.1,17
418,Trà Sữa Âm 18ºC - Sư Vạn Hạnh,https://www.foody.vn/ho-chi-minh/tra-sua-am-18-c-su-van-hanh,"539 Sư Vạn Hạnh, P. 13,  Quận 10, TP. HCM",Cả ngày   08:30 AM - 11:00 PM,15.000đ - 55.000đ,6.5,379
419,Trà Sữa Bobapop - AEON Mall Bình Tân,https://www.foody.vn/ho-chi-minh/tra-sua-bobapop-aeon-mall-binh-tan,"Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông,  Quận Bình Tân, TP. HCM",09:00 AM - 10:00 PM,23.000đ - 48.000đ,7.3,50
420,Trà Sữa Bòn Bon - Dương Đình Nghệ,https://www.foody.vn/ho-chi-minh/tra-sua-bon-bon-1-duong-dinh-nghe,"4 Dương Đình Nghệ,  Quận 11, TP. HCM",08:30 AM - 10:00 PM,15.000đ - 25.000đ,6.8,23
421,Trà Sữa Bòn Bon - Minh Phụng,https://www.foody.vn/ho-chi-minh/tra-sua-bon-bon-duong-dinh-nghe,"529 Minh Phụng, P. 10,  Quận 11, TP. HCM",,8.000đ - 17.000đ,7.1,242
422,Trà Sữa Cueicha - Kinh Dương Vương,https://www.foody.vn/ho-chi-minh/tra-sua-cueicha-kinh-duong-vuong,"2 Đường số 10, Cư Xá Rada, P. 13,  Quận 6, TP. HCM",08:30 AM - 10:00 PM,20.000đ - 45.000đ,7.1,98
423,Trà Sữa Luân Mập - Lê Quang Sung,https://www.foody.vn/ho-chi-minh/tra-sua-luan-map-chi-lang-le-quang-sung,"199/1 Lê Quang Sung,  Quận 6, TP. HCM",10:00 - 22:00,10.000đ - 40.000đ,6.1,111
424,Trà Sữa Mr. Tí Đô - Lê Thị Hà,https://www.foody.vn/ho-chi-minh/tra-sua-mr-ti-do-le-thi-ha,"57 Lê Thị Hà,  Hóc Môn, TP. HCM",08:00 AM - 10:00 PM,15.000đ - 40.000đ,6.8,27
425,Trà Sữa Princess,https://www.foody.vn/ho-chi-minh/tra-sua-princess,"2G Cư xá Bùi Minh Trực, P. 5,  Quận 8, TP. HCM",07:00 AM - 11:00 PM,20.000đ - 55.000đ,7.1,38
426,Tư Thủy - Mì Hến - Tôn Thất Thuyết,https://www.foody.vn/ho-chi-minh/tu-thuy-mi-hen,"91 Tôn Thất Thuyết,  Quận 4, TP. HCM",08:30 AM - 09:00 PM,10.000đ - 25.000đ,6.8,113
427,Tâm Ngọc Resort - Cần Giờ,https://www.foody.vn/ho-chi-minh/tam-ngoc-resort-can-gio,"Ấp Đồng Hòa, Xã Long Hòa,  Cần Giờ, TP. HCM",,100.000đ - 330.000đ,7.6,2
428,Uraetei BBQ - Phổ Đình - AEON Mall,https://www.foody.vn/ho-chi-minh/uraetei-pho-dinh-aeon-mall,"Tầng 1 AEON Mall, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,  Quận Tân Phú, TP. HCM",10:00 AM - 10:00 PM,150.000đ - 550.000đ,7.5,85
429,Việt Sin - Ăn Vặt - Nguyễn Xuân Khoát,https://www.foody.vn/ho-chi-minh/viet-sin-nguyen-xuan-khoat,"102/C5 Nguyễn Xuân Khoát, P. Tân Thành,  Quận Tân Phú, TP. HCM",08:30 AM - 11:30 PM,5.000đ - 12.000đ,7.3,78
430,White Palace - Tiệc Cưới & Hội Nghị,https://www.foody.vn/ho-chi-minh/white-palace,"194 Hoàng Văn Thụ, P. 9,  Quận Phú Nhuận, TP. HCM",Cả Ngày  07:00 AM - 11:00 PM,4.000.000đ - 11.000.000đ,7.9,121
431,Windsor Spa & Massage - Windsor Plaza,https://www.foody.vn/ho-chi-minh/windsor-spa-massage-windsor-plaza,"Tầng 3, Windsor Plaza, 18 An Dương Vương,  Quận 5, TP. HCM",11:00 AM - 12:00 AM,150.000đ - 2.000.000đ,_._,0
432,Ẩm Thực Bên Sông - Nhà Bè,https://www.foody.vn/ho-chi-minh/ben-song-nha-be,"6/8 Nguyễn Hữu Thọ, Phước Kiểng,  Nhà Bè, TP. HCM",10:00 AM - 10:30 PM,100.000đ - 220.000đ,7.5,7
433,Xiên Nướng Xê Kô - Đường 9A,https://www.foody.vn/ho-chi-minh/xien-nuong-xe-ko-duong-9a,"217 Đường 9a, KDC Trung Sơn,  Bình Chánh, TP. HCM",,5.000đ - 50.000đ,7.4,14
434,Xuân Mai - Phở Lẩu Bò,https://www.foody.vn/ho-chi-minh/xuan-mai-pho-lau-bo,"63/3 Nguyễn Thị Nhỏ, P. 2,  Quận 6, TP. HCM",06:00 AM - 10:00 PM,35.000đ - 55.000đ,7.8,121
435,Xôi Bình Tiên,https://www.foody.vn/ho-chi-minh/xoi-binh-tien,"88 Minh Phụng, P. 5,  Quận 6, TP. HCM",,10.000đ - 33.000đ,7.4,62
436,Xôi Gà Bà Chiểu,https://www.foody.vn/ho-chi-minh/xoi-ga-ba-chieu,"Chợ Bà Chiểu, Bùi Hữu Nghĩa,  Quận Bình Thạnh, TP. HCM",,15.000đ - 28.000đ,6.4,436
437,Yoogane Chicken Galbi - AEON Mall Bình Tân,https://www.foody.vn/ho-chi-minh/yoogane-chicken-galbi-aeon-mall-binh-tan,"Tầng 3, AEON Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông,  Quận Bình Tân, TP. HCM",10:00 PM - 10:00 PM,100.000đ - 200.000đ,7.1,44
438,Ăn Vặt Quán Ngon,https://www.foody.vn/ho-chi-minh/an-vat-quan-ngon,"34 Nguyễn Bá Tòng, P. 11,  Quận Tân Bình, TP. HCM",07:00 - 22:00,10.000đ - 20.000đ,7.5,"1,299"
